2.189883
3.689409
3.652025
2.208544
4.332625
-1.731300
-2.593346
-3.055041
-2.964996
-2.260751
-2.554717
3.992764
-2.265000
-2.165143
-2.589468
-2.607707
-2.518697
-2.786096
-2.549657
-2.776554
-2.529552
-3.201106
-2.763225
-3.006844
-3.058253
-2.911571
-2.877403
-2.370106
-2.587073
-2.915631
