-2.165477
-2.295251
-2.206953
-2.143297
-2.069267
-2.143951
-2.882951
-3.138162
-2.848169
-2.257060
0.914777
-2.505310
-3.336549
0.900091
-2.470407
-3.338116
-2.618414
-2.566290
-2.682462
-2.373537
-2.759086
0.810893
-0.201880
-2.876490
3.799688
-2.859010
-3.377285
0.483969
0.287388
3.001138
